User ID;Age;Age Segmentation;Country;Streaming Platform;Top Genre;Minutes Streamed Per Day;Number of Songs Liked;Most Played Artist;Subscription Type;Listening Time (Morning/Afternoon/Night);Discover Weekly Engagement (%);Repeat Song Rate (%)
U2506;15;13-24;UK;Apple Music;Pop;401;301;Bad Bunny;Free;Morning;63,72;35,38
U2507;27;25-36;France;Amazon Music;Hip-Hop;419;286;BTS;Free;Night;36,10;76,63
U2508;22;13-24;South Korea;Amazon Music;R&B;449;148;Post Malone;Free;Night;60,74;74,31
U2509;37;37-48;India;Amazon Music;Classical;126;473;Dua Lipa;Free;Night;51,98;78,42
U2510;19;13-24;Brazil;Amazon Music;EDM;283;191;Taylor Swift;Premium;Night;76,20;43,86
U2511;43;37-48;Japan;Deezer;Country;25;351;Billie Eilish;Premium;Afternoon;51,87;46,06
U2512;54;49-60;Japan;Apple Music;Metal;356;413;Post Malone;Free;Night;67,61;25,83
U2513;40;37-48;South Korea;Deezer;Rock;438;153;Billie Eilish;Free;Afternoon;33,46;71,81
U2514;27;25-36;Germany;Deezer;EDM;514;229;Dua Lipa;Premium;Morning;14,38;22,74
U2515;36;25-36;UK;Amazon Music;Country;590;163;Ed Sheeran;Premium;Night;28,63;6,13
U2516;50;49-60;Canada;Tidal;R&B;421;13;Bad Bunny;Free;Night;28,45;39,08
U2517;46;37-48;South Korea;YouTube;Hip-Hop;386;35;Ed Sheeran;Premium;Afternoon;34,56;31,15
U2518;42;37-48;USA;Spotify;EDM;47;403;Bad Bunny;Free;Night;72,61;17,79
U2519;20;13-24;USA;Deezer;Jazz;389;81;BTS;Premium;Morning;71,21;19,22
U2520;31;25-36;Canada;Tidal;Rock;486;300;Drake;Premium;Night;47,44;15,81
U2521;23;13-24;Brazil;Deezer;Reggae;466;45;Adele;Premium;Afternoon;57,64;16,19
U2522;50;49-60;India;Amazon Music;Jazz;347;279;Ed Sheeran;Premium;Morning;77,21;53,61
U2523;35;25-36;USA;Deezer;Classical;258;324;The Weeknd;Premium;Morning;60,92;70,72
U2524;51;49-60;Japan;YouTube;Hip-Hop;79;152;Post Malone;Premium;Night;16,25;11,40
U2525;20;13-24;Brazil;Spotify;Metal;317;212;Dua Lipa;Premium;Morning;62,26;29,75
U2526;14;13-24;Canada;YouTube;Jazz;500;183;Drake;Premium;Afternoon;66,97;32,02
U2527;49;49-60;USA;YouTube;Pop;295;119;Ed Sheeran;Free;Afternoon;53,28;10,55
U2528;48;37-48;India;Amazon Music;Jazz;303;418;Post Malone;Free;Afternoon;16,88;57,71
U2529;51;49-60;France;Amazon Music;EDM;163;230;Adele;Free;Night;46,78;54,93
U2530;28;25-36;India;Apple Music;Hip-Hop;469;141;Billie Eilish;Free;Afternoon;55,99;29,45
U2531;24;13-24;UK;Tidal;Metal;114;397;Post Malone;Free;Morning;31,34;50,09
U2532;49;49-60;Australia;Spotify;Hip-Hop;471;158;Billie Eilish;Free;Afternoon;25,10;17,83
U2533;53;49-60;India;Spotify;R&B;176;179;Drake;Free;Afternoon;49,16;15,63
U2534;40;37-48;Brazil;Apple Music;Classical;69;301;Post Malone;Free;Night;55,94;31,30
U2535;42;37-48;Brazil;Apple Music;Reggae;209;101;Ed Sheeran;Premium;Night;70,64;77,25
U2536;36;25-36;UK;Amazon Music;Classical;476;355;Adele;Premium;Morning;72,99;6,74
U2537;60;49-60;Canada;Amazon Music;Classical;478;419;Bad Bunny;Free;Night;23,24;28,77
U2538;41;37-48;Brazil;Deezer;Country;103;69;Bad Bunny;Free;Afternoon;29,05;25,51
U2539;31;25-36;France;YouTube;Pop;566;15;Dua Lipa;Premium;Afternoon;79,27;10,12
U2540;56;49-60;France;Amazon Music;Metal;122;365;Post Malone;Premium;Afternoon;16,62;40,75
U2541;21;13-24;France;Tidal;R&B;314;99;Billie Eilish;Free;Afternoon;15,16;69,75
U2542;22;13-24;Canada;Amazon Music;EDM;361;477;Taylor Swift;Free;Night;25,40;57,26
U2543;32;25-36;Brazil;Deezer;Classical;141;38;Ed Sheeran;Premium;Night;75,85;50,04
U2544;14;13-24;Germany;Spotify;Classical;596;29;Billie Eilish;Premium;Night;78,97;76,59
U2545;15;13-24;Australia;Amazon Music;Rock;344;179;Adele;Free;Night;54,59;31,88
U2546;55;49-60;South Korea;Tidal;Metal;459;395;Post Malone;Free;Afternoon;87,85;23,40
U2547;24;13-24;UK;Apple Music;Country;208;72;Ed Sheeran;Premium;Afternoon;83,46;11,43
U2548;15;13-24;France;Tidal;Rock;131;302;The Weeknd;Premium;Morning;30,63;62,69
U2549;34;25-36;UK;Apple Music;EDM;41;80;BTS;Free;Morning;17,94;60,69
U2550;24;13-24;Canada;Apple Music;Rock;17;216;Post Malone;Premium;Afternoon;89,17;18,84
U2551;32;25-36;USA;YouTube;Pop;408;352;Post Malone;Premium;Morning;38,59;53,11
U2552;29;25-36;USA;Apple Music;Reggae;160;190;Bad Bunny;Free;Night;18,94;52,15
U2553;24;13-24;USA;Deezer;Rock;288;458;Billie Eilish;Premium;Afternoon;10,24;30,22
U2554;17;13-24;USA;Apple Music;Metal;321;399;Adele;Free;Night;12,15;59,03
U2555;58;49-60;Japan;Amazon Music;Country;538;21;Bad Bunny;Premium;Afternoon;17,20;16,85
U2556;57;49-60;Japan;Tidal;Classical;214;232;Taylor Swift;Premium;Night;44,31;37,13
U2557;15;13-24;South Korea;Apple Music;EDM;190;456;Adele;Premium;Morning;49,33;34,01
U2558;46;37-48;South Korea;YouTube;Rock;551;114;Post Malone;Premium;Morning;14,25;39,84
U2559;16;13-24;Brazil;Tidal;Hip-Hop;15;133;BTS;Premium;Morning;86,08;70,35
U2560;36;25-36;USA;Spotify;EDM;174;189;Adele;Premium;Afternoon;86,06;10,75
U2561;43;37-48;Brazil;Amazon Music;Jazz;268;308;The Weeknd;Premium;Morning;63,70;13,09
U2562;27;25-36;South Korea;Deezer;Jazz;355;46;The Weeknd;Premium;Afternoon;51,13;76,18
U2563;53;49-60;South Korea;Spotify;Rock;513;146;The Weeknd;Free;Afternoon;82,60;24,46
U2564;51;49-60;India;Apple Music;EDM;444;272;Post Malone;Premium;Night;29,67;16,48
U2565;55;49-60;India;Apple Music;Hip-Hop;586;353;Dua Lipa;Premium;Afternoon;41,18;59,29
U2566;25;25-36;India;Apple Music;Reggae;108;447;Billie Eilish;Premium;Morning;15,79;26,90
U2567;36;25-36;Japan;Deezer;EDM;465;295;Ed Sheeran;Premium;Night;13,81;77,23
U2568;51;49-60;USA;Amazon Music;Classical;376;65;Post Malone;Free;Night;35,49;28,05
U2569;33;25-36;Japan;Spotify;EDM;297;446;Billie Eilish;Free;Morning;43,19;77,81
U2570;46;37-48;Japan;Spotify;Reggae;46;214;BTS;Premium;Morning;80,20;50,96
U2571;40;37-48;Germany;Amazon Music;Rock;403;350;Drake;Free;Afternoon;76,09;65,42
U2572;28;25-36;USA;Apple Music;Metal;549;205;The Weeknd;Free;Morning;35,56;7,32
U2573;36;25-36;Brazil;Apple Music;Jazz;149;338;Ed Sheeran;Free;Morning;12,64;22,67
U2574;50;49-60;Japan;Amazon Music;Reggae;152;389;The Weeknd;Free;Night;16,28;62,42
U2575;46;37-48;Japan;Amazon Music;Metal;114;67;Adele;Premium;Afternoon;46,94;76,30
U2576;29;25-36;Germany;Apple Music;R&B;362;206;Billie Eilish;Premium;Morning;48,26;39,10
U2577;59;49-60;Australia;Deezer;Jazz;20;227;Ed Sheeran;Premium;Afternoon;21,19;77,77
U2578;31;25-36;USA;YouTube;EDM;332;429;Adele;Free;Morning;71,51;57,52
U2579;31;25-36;Japan;Apple Music;Hip-Hop;284;275;Drake;Premium;Afternoon;83,87;49,91
U2580;39;37-48;USA;Apple Music;Jazz;17;226;Drake;Premium;Night;82,42;47,58
U2581;57;49-60;South Korea;Tidal;R&B;238;429;Post Malone;Free;Night;12,83;31,12
U2582;29;25-36;Canada;YouTube;Jazz;491;433;Dua Lipa;Free;Morning;47,00;16,59
U2583;49;49-60;South Korea;YouTube;Country;64;291;Taylor Swift;Premium;Night;30,76;58,73
U2584;27;25-36;India;Deezer;Pop;352;346;Drake;Premium;Afternoon;83,51;44,42
U2585;27;25-36;France;Spotify;R&B;258;1;Ed Sheeran;Premium;Morning;47,82;33,95
U2586;41;37-48;USA;Deezer;Rock;143;471;BTS;Free;Afternoon;13,78;34,84
U2587;57;49-60;Brazil;Deezer;Jazz;578;381;Dua Lipa;Free;Afternoon;81,41;25,00
U2588;30;25-36;Australia;Amazon Music;Classical;107;268;Taylor Swift;Free;Afternoon;75,88;23,05
U2589;28;25-36;Australia;YouTube;Metal;305;208;Dua Lipa;Free;Night;44,09;71,29
U2590;55;49-60;Canada;Amazon Music;Country;279;485;The Weeknd;Premium;Night;22,11;64,22
U2591;40;37-48;Brazil;Tidal;Reggae;566;206;Dua Lipa;Premium;Afternoon;66,58;77,25
U2592;45;37-48;India;YouTube;EDM;567;23;Billie Eilish;Free;Morning;53,75;48,99
U2593;34;25-36;USA;Apple Music;Classical;86;131;Bad Bunny;Premium;Morning;43,46;48,45
U2594;33;25-36;India;YouTube;Reggae;509;81;Post Malone;Free;Morning;61,13;75,14
U2595;25;25-36;India;Amazon Music;Reggae;540;183;Drake;Premium;Afternoon;49,85;43,12
U2596;45;37-48;Japan;Apple Music;Country;217;64;Post Malone;Free;Afternoon;28,99;31,54
U2597;40;37-48;France;Spotify;Jazz;205;357;Bad Bunny;Free;Night;15,66;48,70
U2598;31;25-36;India;Amazon Music;Classical;485;480;Dua Lipa;Premium;Morning;74,18;50,65
U2599;50;49-60;UK;YouTube;Jazz;119;397;Bad Bunny;Premium;Night;55,23;33,63
U2600;42;37-48;Canada;Amazon Music;Jazz;152;124;Taylor Swift;Free;Morning;85,74;53,51
U2601;40;37-48;Japan;Deezer;Pop;550;228;Bad Bunny;Free;Afternoon;45,35;28,08
U2602;51;49-60;Japan;Spotify;Jazz;235;35;Dua Lipa;Free;Night;71,24;73,42
U2603;15;13-24;France;Apple Music;Reggae;426;499;Billie Eilish;Premium;Afternoon;74,89;32,25
U2604;30;25-36;India;Apple Music;Jazz;168;235;The Weeknd;Premium;Night;87,68;67,16
U2605;45;37-48;Brazil;Spotify;Jazz;343;229;Drake;Free;Afternoon;52,46;15,37
U2606;33;25-36;USA;Deezer;R&B;475;279;Bad Bunny;Premium;Afternoon;22,80;58,26
U2607;32;25-36;France;Apple Music;Reggae;186;266;Ed Sheeran;Premium;Afternoon;47,43;43,29
U2608;34;25-36;India;Spotify;Classical;48;410;The Weeknd;Free;Afternoon;20,84;52,74
U2609;17;13-24;South Korea;Tidal;Metal;570;207;Post Malone;Premium;Afternoon;71,73;19,05
U2610;37;37-48;UK;Deezer;EDM;480;237;Billie Eilish;Free;Night;88,96;46,80
U2611;22;13-24;Canada;Tidal;Country;10;262;Drake;Premium;Night;55,16;45,22
U2612;18;13-24;Germany;YouTube;Hip-Hop;565;91;Bad Bunny;Free;Night;61,56;32,49
U2613;17;13-24;Brazil;Spotify;EDM;403;97;The Weeknd;Free;Afternoon;82,32;55,74
U2614;58;49-60;Germany;Deezer;Pop;555;274;The Weeknd;Premium;Night;45,47;29,26
U2615;33;25-36;Brazil;Deezer;Classical;340;241;Taylor Swift;Premium;Night;48,63;38,11
U2616;35;25-36;India;Tidal;Reggae;45;194;The Weeknd;Premium;Morning;76,66;42,24
U2617;19;13-24;Australia;YouTube;Jazz;312;72;Bad Bunny;Free;Morning;35,63;18,94
U2618;52;49-60;India;Spotify;Classical;591;163;Adele;Premium;Night;46,08;36,66
U2619;14;13-24;Japan;Amazon Music;Pop;201;227;The Weeknd;Premium;Morning;79,23;21,23
U2620;35;25-36;USA;Deezer;Metal;107;361;Dua Lipa;Free;Night;66,11;50,16
U2621;15;13-24;India;Apple Music;Reggae;91;495;Bad Bunny;Free;Afternoon;76,66;40,89
U2622;37;37-48;UK;Spotify;EDM;125;40;Ed Sheeran;Free;Afternoon;43,37;45,82
U2623;15;13-24;UK;Apple Music;Metal;220;415;Dua Lipa;Premium;Night;42,63;29,12
U2624;14;13-24;France;Tidal;Country;564;37;Post Malone;Premium;Afternoon;45,16;23,49
U2625;19;13-24;UK;Deezer;Classical;59;123;Dua Lipa;Premium;Night;65,42;71,27
U2626;27;25-36;South Korea;Spotify;Pop;19;9;Adele;Premium;Afternoon;23,56;33,18
U2627;15;13-24;Japan;Apple Music;R&B;82;16;Drake;Free;Morning;62,80;10,67
U2628;44;37-48;Australia;Spotify;Reggae;114;119;Drake;Free;Afternoon;51,59;48,97
U2629;53;49-60;USA;Deezer;Country;432;445;Taylor Swift;Premium;Afternoon;57,22;53,08
U2630;51;49-60;Japan;Amazon Music;EDM;431;26;The Weeknd;Premium;Morning;10,46;37,22
U2631;60;49-60;South Korea;Spotify;R&B;600;56;Bad Bunny;Free;Afternoon;89,05;46,50
U2632;28;25-36;UK;Spotify;Reggae;250;20;Post Malone;Free;Night;71,40;77,27
U2633;38;37-48;UK;Apple Music;Reggae;302;247;The Weeknd;Free;Night;45,87;13,10
U2634;32;25-36;UK;Amazon Music;Rock;473;496;The Weeknd;Free;Afternoon;70,25;67,08
U2635;47;37-48;Canada;Apple Music;Classical;391;378;Drake;Free;Night;28,40;50,42
U2636;16;13-24;Japan;YouTube;Rock;217;60;BTS;Premium;Afternoon;63,14;6,50
U2637;34;25-36;USA;Deezer;R&B;428;172;Adele;Free;Afternoon;57,29;10,39
U2638;25;25-36;Australia;Amazon Music;Metal;549;88;BTS;Premium;Morning;57,09;30,41
U2639;49;49-60;Canada;Spotify;Jazz;222;379;BTS;Premium;Afternoon;41,69;45,48
U2640;27;25-36;Canada;Deezer;Country;564;226;The Weeknd;Premium;Afternoon;80,02;69,23
U2641;51;49-60;Brazil;Deezer;Country;102;3;The Weeknd;Premium;Night;87,25;74,22
U2642;52;49-60;Canada;Deezer;Country;176;219;Adele;Premium;Morning;21,17;57,31
U2643;27;25-36;UK;YouTube;Metal;137;217;Drake;Free;Night;46,22;11,14
U2644;33;25-36;Germany;YouTube;Classical;417;21;Billie Eilish;Premium;Afternoon;17,05;31,68
U2645;50;49-60;Germany;Apple Music;Classical;348;286;Adele;Premium;Morning;80,79;54,32
U2646;41;37-48;Japan;Spotify;Classical;395;470;Adele;Premium;Morning;54,37;26,41
U2647;25;25-36;Japan;Amazon Music;Jazz;412;431;Billie Eilish;Free;Afternoon;51,39;22,85
U2648;57;49-60;Canada;YouTube;Hip-Hop;138;382;Adele;Premium;Afternoon;83,88;60,14
U2649;59;49-60;South Korea;YouTube;Reggae;166;475;Billie Eilish;Premium;Morning;58,95;23,43
U2650;13;13-24;Australia;YouTube;EDM;593;377;Billie Eilish;Free;Night;17,85;79,30
U2651;48;37-48;Germany;Tidal;Jazz;592;403;Bad Bunny;Free;Afternoon;71,06;62,24
U2652;60;49-60;USA;Spotify;Pop;563;237;Adele;Premium;Afternoon;42,34;30,09
U2653;48;37-48;Japan;Deezer;Pop;266;70;Taylor Swift;Premium;Afternoon;78,36;30,24
U2654;56;49-60;USA;Spotify;Country;169;150;Ed Sheeran;Free;Night;62,26;49,82
U2655;15;13-24;Canada;Apple Music;Metal;26;257;Billie Eilish;Free;Night;20,12;26,04
U2656;41;37-48;USA;YouTube;Country;261;405;Dua Lipa;Free;Night;72,55;13,48
U2657;59;49-60;Japan;Apple Music;Jazz;536;461;Billie Eilish;Free;Night;85,74;69,19
U2658;31;25-36;India;YouTube;Metal;334;112;Adele;Free;Night;40,69;55,87
U2659;56;49-60;South Korea;Amazon Music;Reggae;517;404;Taylor Swift;Premium;Morning;79,88;24,67
U2660;14;13-24;Canada;Deezer;R&B;92;3;Taylor Swift;Free;Night;34,91;16,99
U2661;20;13-24;Australia;Amazon Music;Pop;583;287;Ed Sheeran;Free;Night;15,48;12,31
U2662;45;37-48;UK;Apple Music;R&B;410;46;BTS;Free;Afternoon;35,28;5,55
U2663;35;25-36;Germany;Spotify;Jazz;351;107;Dua Lipa;Free;Morning;63,54;71,89
U2664;19;13-24;UK;Apple Music;Hip-Hop;424;454;Ed Sheeran;Premium;Night;71,41;75,31
U2665;39;37-48;Canada;Amazon Music;Classical;111;352;The Weeknd;Free;Afternoon;45,65;61,29
U2666;21;13-24;USA;Amazon Music;Jazz;433;421;Bad Bunny;Free;Afternoon;46,21;62,56
U2667;56;49-60;Australia;Tidal;Country;394;365;Drake;Free;Morning;72,86;67,09
U2668;60;49-60;South Korea;YouTube;Reggae;328;254;The Weeknd;Free;Night;48,72;63,15
U2669;58;49-60;UK;Spotify;Hip-Hop;426;94;Taylor Swift;Premium;Night;41,31;62,79
U2670;51;49-60;France;Apple Music;Classical;495;347;Billie Eilish;Premium;Afternoon;43,23;26,19
U2671;39;37-48;South Korea;Spotify;Pop;445;136;Post Malone;Free;Afternoon;72,01;32,71
U2672;36;25-36;India;Tidal;R&B;81;426;Drake;Premium;Night;65,19;20,49
U2673;27;25-36;Japan;Deezer;Reggae;153;245;Adele;Premium;Afternoon;74,26;60,77
U2674;39;37-48;Australia;Tidal;Hip-Hop;130;480;Billie Eilish;Premium;Night;23,47;48,66
U2675;26;25-36;Germany;Tidal;Metal;513;95;Bad Bunny;Free;Afternoon;48,83;62,04
U2676;48;37-48;USA;Tidal;Jazz;20;29;Taylor Swift;Free;Afternoon;73,51;27,35
U2677;34;25-36;Germany;Spotify;Classical;43;444;The Weeknd;Premium;Morning;70,73;63,98
U2678;37;37-48;USA;Apple Music;Reggae;113;360;Bad Bunny;Free;Night;87,61;61,65
U2679;57;49-60;Brazil;Amazon Music;Reggae;459;445;Taylor Swift;Free;Morning;89,67;49,44
U2680;53;49-60;Australia;Tidal;Classical;29;434;Adele;Premium;Night;11,11;64,79
U2681;13;13-24;Japan;Apple Music;Metal;133;384;Drake;Premium;Night;29,55;36,74
U2682;57;49-60;France;YouTube;Rock;437;65;The Weeknd;Premium;Night;32,72;23,32
U2683;21;13-24;Canada;Apple Music;Jazz;201;469;Bad Bunny;Premium;Morning;64,60;8,33
U2684;17;13-24;Japan;YouTube;Metal;155;483;Adele;Free;Afternoon;44,50;33,81
U2685;39;37-48;Brazil;Deezer;Classical;77;199;Dua Lipa;Free;Morning;24,97;14,04
U2686;33;25-36;UK;Spotify;R&B;203;321;Drake;Premium;Night;63,57;37,20
U2687;38;37-48;India;Apple Music;Reggae;43;445;Taylor Swift;Free;Morning;19,02;23,67
U2688;43;37-48;France;Amazon Music;Hip-Hop;164;232;Dua Lipa;Premium;Morning;51,98;34,65
U2689;52;49-60;South Korea;Spotify;Rock;317;254;Bad Bunny;Free;Afternoon;59,40;8,62
U2690;30;25-36;South Korea;Amazon Music;Country;317;129;Drake;Free;Afternoon;72,84;77,69
U2691;51;49-60;France;Tidal;Jazz;17;371;BTS;Free;Night;83,51;79,50
U2692;60;49-60;Brazil;Amazon Music;Hip-Hop;124;249;Taylor Swift;Premium;Morning;85,55;49,27
U2693;27;25-36;UK;Deezer;Classical;529;332;Post Malone;Premium;Morning;48,56;39,36
U2694;22;13-24;Japan;Spotify;Country;407;257;Billie Eilish;Free;Afternoon;50,34;43,92
U2695;48;37-48;USA;Apple Music;Reggae;174;490;The Weeknd;Premium;Morning;65,16;64,32
U2696;47;37-48;Germany;Deezer;Rock;83;30;The Weeknd;Premium;Morning;23,18;20,13
U2697;33;25-36;Canada;Tidal;Rock;110;94;Drake;Free;Night;19,20;9,75
U2698;52;49-60;Japan;Tidal;Classical;259;482;Billie Eilish;Premium;Night;58,86;9,73
U2699;25;25-36;Japan;Tidal;R&B;448;256;Post Malone;Free;Afternoon;17,52;74,12
U2700;19;13-24;France;Amazon Music;Jazz;487;180;Billie Eilish;Premium;Afternoon;20,06;46,17
U2701;46;37-48;France;Deezer;EDM;566;462;Billie Eilish;Free;Night;40,89;29,99
U2702;34;25-36;Japan;Spotify;Pop;565;108;Billie Eilish;Free;Afternoon;54,72;64,55
U2703;30;25-36;Brazil;YouTube;Country;262;413;Dua Lipa;Free;Afternoon;77,60;69,15
U2704;42;37-48;Japan;Tidal;Classical;359;151;BTS;Free;Morning;53,32;58,49
U2705;36;25-36;South Korea;Spotify;Metal;47;30;Adele;Premium;Afternoon;33,15;11,90
U2706;23;13-24;Australia;Spotify;Reggae;368;323;Adele;Premium;Night;63,32;10,44
U2707;44;37-48;UK;Spotify;Reggae;216;39;Bad Bunny;Free;Night;49,39;34,84
U2708;42;37-48;Germany;Deezer;Hip-Hop;600;76;Billie Eilish;Premium;Morning;50,88;79,00
U2709;26;25-36;Canada;YouTube;Hip-Hop;201;279;BTS;Premium;Afternoon;49,37;7,77
U2710;50;49-60;South Korea;Spotify;Hip-Hop;143;378;Dua Lipa;Premium;Morning;36,97;24,05
U2711;20;13-24;France;Apple Music;R&B;383;195;Dua Lipa;Free;Afternoon;87,07;25,32
U2712;38;37-48;Australia;Amazon Music;Rock;537;462;The Weeknd;Premium;Afternoon;37,08;41,06
U2713;38;37-48;South Korea;Spotify;Pop;387;84;Post Malone;Premium;Morning;59,36;24,08
U2714;52;49-60;Japan;Amazon Music;Metal;19;81;The Weeknd;Premium;Afternoon;30,57;73,14
U2715;19;13-24;Japan;Spotify;Hip-Hop;214;411;Ed Sheeran;Free;Afternoon;70,69;10,98
U2716;40;37-48;Canada;Tidal;EDM;505;221;Billie Eilish;Premium;Morning;50,96;40,48
U2717;19;13-24;UK;Tidal;Classical;490;352;Adele;Free;Afternoon;18,46;8,56
U2718;39;37-48;Australia;Spotify;Metal;590;108;Post Malone;Premium;Night;34,23;16,91
U2719;58;49-60;Japan;YouTube;Pop;502;372;Post Malone;Free;Morning;53,48;60,97
U2720;14;13-24;USA;Spotify;Classical;375;445;Post Malone;Premium;Night;76,99;74,77
U2721;60;49-60;France;Amazon Music;Pop;19;387;Drake;Free;Afternoon;42,53;34,95
U2722;34;25-36;Germany;Spotify;Reggae;209;210;The Weeknd;Free;Afternoon;52,94;73,28
U2723;33;25-36;Germany;Tidal;Hip-Hop;254;175;BTS;Free;Night;88,06;67,71
U2724;53;49-60;Australia;Apple Music;Country;559;360;The Weeknd;Premium;Afternoon;17,00;57,44
U2725;45;37-48;Canada;Amazon Music;R&B;431;316;The Weeknd;Premium;Morning;72,94;18,60
U2726;53;49-60;Australia;YouTube;Country;131;460;The Weeknd;Free;Morning;77,59;57,30
U2727;13;13-24;Canada;Tidal;EDM;263;177;Post Malone;Free;Morning;35,23;34,37
U2728;47;37-48;Canada;Apple Music;Rock;269;491;BTS;Premium;Night;50,47;50,50
U2729;33;25-36;Brazil;Amazon Music;R&B;399;495;Taylor Swift;Premium;Morning;47,19;57,27
U2730;31;25-36;Australia;Tidal;Jazz;506;425;Taylor Swift;Free;Morning;10,91;60,47
U2731;35;25-36;Australia;Spotify;Classical;543;485;Ed Sheeran;Free;Night;25,59;41,77
U2732;59;49-60;Canada;Deezer;Country;291;270;The Weeknd;Free;Night;71,40;33,53
U2733;15;13-24;Japan;Tidal;Country;298;171;Drake;Premium;Night;54,25;25,97
U2734;35;25-36;Canada;Deezer;Jazz;238;323;BTS;Free;Morning;10,98;45,62
U2735;50;49-60;Japan;Amazon Music;R&B;541;376;Billie Eilish;Free;Night;18,17;42,05
U2736;19;13-24;Australia;Apple Music;Rock;122;393;Post Malone;Premium;Night;78,88;14,02
U2737;57;49-60;Brazil;YouTube;Reggae;18;43;Drake;Premium;Morning;35,73;11,96
U2738;55;49-60;Japan;YouTube;Pop;308;75;Drake;Premium;Morning;89,65;53,50
U2739;25;25-36;Germany;Spotify;Rock;62;383;The Weeknd;Premium;Morning;61,19;71,45
U2740;49;49-60;UK;Spotify;Classical;382;4;Bad Bunny;Premium;Morning;76,42;9,01
U2741;45;37-48;Brazil;Deezer;Pop;268;295;Adele;Premium;Night;15,49;36,34
U2742;16;13-24;Germany;Deezer;Country;365;164;BTS;Free;Afternoon;65,12;23,64
U2743;50;49-60;India;Deezer;Classical;390;128;Adele;Premium;Afternoon;86,00;51,59
U2744;47;37-48;USA;Apple Music;Reggae;167;381;Ed Sheeran;Free;Morning;57,73;9,21
U2745;20;13-24;Germany;Tidal;EDM;238;295;Ed Sheeran;Premium;Morning;60,16;57,77
U2746;27;25-36;Germany;Tidal;Jazz;366;320;Bad Bunny;Premium;Afternoon;80,95;54,57
U2747;15;13-24;Japan;YouTube;EDM;242;99;Adele;Premium;Night;29,34;39,78
U2748;26;25-36;Australia;YouTube;Metal;267;188;The Weeknd;Premium;Night;50,35;49,02
U2749;57;49-60;Canada;Deezer;Classical;398;475;The Weeknd;Premium;Night;84,74;44,84
U2750;60;49-60;Australia;YouTube;Hip-Hop;585;226;The Weeknd;Free;Afternoon;25,73;67,02
U2751;56;49-60;France;Deezer;Metal;275;393;Ed Sheeran;Premium;Night;73,28;27,67
U2752;25;25-36;Canada;Spotify;Country;291;305;Post Malone;Free;Morning;37,10;47,39
U2753;56;49-60;Canada;Amazon Music;Metal;565;65;Taylor Swift;Free;Night;21,91;43,84
U2754;19;13-24;Australia;YouTube;R&B;446;449;Dua Lipa;Free;Night;35,73;50,59
U2755;52;49-60;India;YouTube;Reggae;43;472;Taylor Swift;Premium;Night;54,57;14,87
U2756;33;25-36;USA;Amazon Music;Classical;187;11;BTS;Premium;Night;46,87;30,75
U2757;59;49-60;USA;Apple Music;Country;597;421;Adele;Free;Morning;34,37;69,69
U2758;53;49-60;USA;Amazon Music;R&B;392;285;Taylor Swift;Free;Morning;89,59;61,16
U2759;19;13-24;Brazil;Tidal;Reggae;130;217;Adele;Free;Morning;27,00;50,25
U2760;55;49-60;India;Spotify;Pop;91;214;Taylor Swift;Free;Night;45,10;26,31
U2761;51;49-60;USA;Deezer;Rock;483;271;Dua Lipa;Free;Night;46,47;34,22
U2762;29;25-36;India;Amazon Music;Country;148;455;Drake;Premium;Night;77,54;33,25
U2763;55;49-60;India;Apple Music;Classical;208;117;Adele;Premium;Night;34,58;9,34
U2764;26;25-36;Australia;Spotify;R&B;213;108;Bad Bunny;Free;Night;60,30;45,68
U2765;54;49-60;UK;Tidal;EDM;537;115;Ed Sheeran;Premium;Morning;71,61;39,90
U2766;22;13-24;South Korea;YouTube;EDM;118;51;Drake;Free;Night;48,99;28,59
U2767;60;49-60;Canada;YouTube;Reggae;243;326;BTS;Free;Night;12,43;41,00
U2768;49;49-60;USA;Amazon Music;Metal;308;291;BTS;Premium;Night;87,76;54,94
U2769;53;49-60;Brazil;Spotify;Hip-Hop;581;244;Drake;Premium;Night;25,59;46,72
U2770;16;13-24;Japan;Deezer;Hip-Hop;120;414;Ed Sheeran;Premium;Night;84,79;7,97
U2771;45;37-48;USA;Amazon Music;Country;363;202;BTS;Premium;Morning;26,42;78,17
U2772;17;13-24;India;Amazon Music;Hip-Hop;176;433;Billie Eilish;Premium;Morning;46,40;21,99
U2773;30;25-36;India;Tidal;Country;382;129;BTS;Premium;Morning;22,73;50,24
U2774;45;37-48;South Korea;Deezer;Metal;168;264;Adele;Free;Night;52,00;13,53
U2775;45;37-48;Australia;Tidal;Metal;94;307;BTS;Premium;Night;44,58;63,42
U2776;60;49-60;Japan;Apple Music;EDM;596;2;Post Malone;Free;Night;61,25;29,63
U2777;28;25-36;UK;YouTube;Pop;429;293;Taylor Swift;Free;Night;86,10;41,16
U2778;24;13-24;Canada;Spotify;Country;592;359;Drake;Premium;Afternoon;20,82;14,89
